Date,FB,TWTR,NFLX
2014-07-28,1.5752732637663314,0.8447661093645386,1.2992106571669177
2014-07-29,1.5498317378084159,0.8594654405583323,1.2980480523891083
2014-07-30,1.5702270485654533,1.031180332686845,1.3288870077165331
2014-07-31,1.527544164685783,1.0064587302245553,1.293275434171967
2014-08-01,1.521446582812309,0.9828507580021933,1.301474595842412
2014-08-04,1.545626586509113,0.9681514268083997,1.2932142275395326
2014-08-05,1.5283852075612867,0.9761692660949102,1.2936731273715163
2014-08-06,1.5237594507199441,0.9679286651256719,1.3164657448665134
2014-08-07,1.5384776379630434,0.9576836989895903,1.3757265931852989
2014-08-08,1.5361647700554084,0.960579044072203,1.3640396171814257
2014-08-11,1.5441547614769817,0.9636970617506877,1.3814477000462113
2014-08-12,1.5313288576255502,0.9757238095445965,1.3657529317398707
2014-08-13,1.5510932600695277,0.9832962145525072,1.3814171609776837
2014-08-14,1.5622372043263835,1.0095768369898959,1.3793979845842381
2014-08-15,1.5481496100052647,0.9968818709629456,1.4045462007921057
2014-08-18,1.5683346179912823,1.0048997102494561,1.425686774608782
2014-08-19,1.5830529734429568,1.0042315811032705,1.4322645601648132
2014-08-20,1.5729603958586964,1.0035634519570846,1.4446245307188121
2014-08-21,1.5679141806578178,1.004677037653584,1.4441962984507355
2014-08-22,1.5679141806578178,1.0240534065009617,1.4660404273019614
2014-08-25,1.5773758499290191,1.0267259676291327,1.4713638623792213
2014-08-26,1.5971403995555005,1.0728284154642131,1.4665606622617593
2014-08-27,1.569175681892858,1.070378593747056,1.4523037144202184
2014-08-28,1.5529856906436987,1.100890819559429,1.4538640980611632
2014-08-29,1.573170698629716,1.108017768017026,1.4612983481533477
2014-09-02,1.6122791923406394,1.1363028447081138,1.4581166526456792
2014-09-03,1.5944070732883295,1.0986636927098579,1.4605335222386737
2014-09-04,1.5969300967844806,1.1189309523861493,1.4460930829952083
2014-09-05,1.6244743560875872,1.1291759185222308,1.4553019399418592
2014-09-08,1.6377207182985551,1.1581291243595044,1.4664688523131075
2014-09-09,1.6120688895696191,1.1271714642685318,1.4654898031849124
2014-09-10,1.6280487462563344,1.1783963840357958,1.4819494188218232
2014-09-11,1.6383514794291105,1.1723829990029844,1.4732913787352913
2014-09-12,1.6291001129289295,1.1605790351635175,1.457963721728179
2014-09-15,1.5681244834288381,1.0997772561346433,1.4004467270363659
2014-09-16,1.5996635912602277,1.1320712636048436,1.3978767766145948
2014-09-17,1.6070226743687412,1.1291759185222308,1.3905952861127377
2014-09-18,1.6190075353446691,1.133184827029629,1.4043016098372294
2014-09-19,1.6381413448666664,1.180400838289495,1.3997430220905402
2014-09-22,1.6148023840453662,1.156792799251991,1.3546472045851605
2014-09-23,1.6461311891057362,1.161915271184175,1.3580738337020508
2014-09-24,1.6513877070776346,1.1795099474605812,1.3784494959404672
2014-09-25,1.6236332921860115,1.1458797039697237,1.356819397559693
2014-09-26,1.6566442250495328,1.1556792135554914,1.372911880481479
2014-09-29,1.6610596791198553,1.152338523281135,1.3753900209545984
2014-09-30,1.661900743021431,1.1487750490523363,1.3803463019008364
2014-10-01,1.609545866073468,1.1149220216070368,1.342470789680776
2014-10-02,1.620689663147821,1.154788322726578,1.37667508182907
2014-10-03,1.628259049027354,1.201336227111972,1.4059230930311257
2014-10-06,1.6307820935495774,1.1913140226586183,1.4179770518388481
2014-10-07,1.60407904533055,1.192204824400676,1.3958576002211491
2014-10-08,1.629941029648002,1.234298341456644,1.4283178674152979
2014-10-09,1.5960892010914802,1.231403085460887,1.4122866553736362
2014-10-10,1.5330109854287008,1.1224944266149477,1.3830997437245323
2014-10-13,1.5346929450232771,1.079955453008666,1.3417976880511675
2014-10-14,1.547308546103689,1.081959907262365,1.3740440104384508
2014-10-15,1.5393187018646193,1.1133630239036516,1.3724223559173816
2014-10-16,1.5271235381176718,1.0741647628434403,1.1065899797675458
2014-10-17,1.5969300967844806,1.0861914883656354,1.0924860485070915
2014-10-20,1.6179561686720738,1.1291759185222308,1.0990026060147915
2014-10-21,1.6545416388868455,1.1276168985471315,1.1197148618998052
2014-10-22,1.6478133169088873,1.0930957642273602,1.1462093456145792
2014-10-23,1.6829268149090242,1.1062359863591988,1.171877882445831
2014-10-24,1.6961731771199917,1.112472133074738,1.177935497289754
2014-10-27,1.6879730301099027,1.081514450712051,1.1607416162225932
2014-10-28,1.6982757632826795,0.9750556135832688,1.1816068030251068
2014-10-29,1.595037834418885,0.9371937667174268,1.1567643629886535
2014-10-30,1.558242208615597,0.9309576200018878,1.1595484509603595
2014-10-31,1.5767450887984633,0.9236079989484188,1.2016459786964084
2014-11-03,1.5534061279771632,0.8955455948532028,1.1883069375983175
2014-11-04,1.5929352482561976,0.9109131442800381,1.1710824317990427
2014-11-05,1.5733810014007363,0.8991090690820014,1.1637398203283376
2014-11-06,1.582422212312401,0.909576796900811,1.172673268844929
2014-11-07,1.589570992649895,0.8977728107896298,1.1753044258991348
2014-11-10,1.576955391569483,0.8817371544883228,1.1848192089284757
2014-11-11,1.5687552445593935,0.8817371544883228,1.170378791100907
2014-11-12,1.5710681124670287,0.9474387328535087,1.1743865834033744
2014-11-13,1.5611858376537882,0.8917594480285325,1.1607721552911208
2014-11-14,1.5744321998647561,0.9320711834266733,1.1810560932444711
2014-11-17,1.5609755348827683,0.9013362850184283,1.1660649442203699
2014-11-18,1.5630781000193839,0.904454324968627,1.1657284576532554
2014-11-19,1.5418418935693468,0.8844097378882075,1.1108731590841758
2014-11-20,1.5475188488747087,0.8866369538246346,1.1262925617922503
2014-11-21,1.5506728017099916,0.8915366863458045,1.1022455938184814
2014-11-24,1.5561396224529096,0.8951001605746031,1.0905892425467218
2014-11-25,1.590201753780451,0.8855233013129932,1.0677047936871762
2014-11-26,1.6320437629931925,0.916035616212222,1.0743437430438492
2014-11-28,1.6337257225877686,0.9296213839812302,1.0603622036323674
2014-12-01,1.5790579567060985,0.869487734098542,1.0457382729869775
2014-12-02,1.5866273636117039,0.8665923890159292,1.0778621178617016
2014-12-03,1.5744321998647561,0.8699331683771417,1.086459058395282
2014-12-04,1.5820016067703615,0.8639198056160443,1.072630428485404
2014-12-05,1.6055508703626813,0.8572383137087611,1.0736094776135994
2014-12-08,1.608914957760409,0.8082405207910682,1.038609799066207
2014-12-09,1.6156432797383666,0.825166978834433,1.0517652416828902
2014-12-10,1.601766156396843,0.8095767568117257,1.0228231779794212
2014-12-11,1.6343566309008277,0.8173719235023642,1.0237716666231924
2014-12-12,1.6364592170635157,0.8262805422592185,1.023312702543519
2014-12-15,1.6187972325736495,0.820712613776721,1.0005507097806359
2014-12-16,1.570437351336473,0.7824053326322792,0.9681209174073251
2014-12-17,1.600294352390783,0.792204864489761,1.020773462517448
2014-12-18,1.6484440780394434,0.81804005264855,1.0231291254780082
2014-12-19,1.6795625593027217,0.8258351970674745,1.0405677902431147
2014-12-22,1.7125734921662428,0.8559019663295337,1.030043397601154
2014-12-23,1.694911675884952,0.836748292349742,1.02927857168648
2014-12-24,1.6982757632826795,0.8376391831786556,1.0466254693347277
2014-12-26,1.6984860660536993,0.8374163992242138,1.0403536526931798
2014-12-29,1.6825062093669847,0.811135776786825,1.0461053200385162
2014-12-30,1.6656854359611977,0.7986636838011725,1.0500825732724557
2014-12-31,1.6404540655917985,0.7988863563970442,1.0451263779898037
2015-01-02,1.6494952765034634,0.8142538835521655,1.0675518627696758
2015-01-05,1.6230025310554557,0.8102449750447672,1.013216649249118
2015-01-06,1.6011354162923588,0.8632515873830027,0.9958697516008704
2015-01-07,1.6011354162923588,0.8302894730383308,1.0010402343447333
2015-01-08,1.6438183001720292,0.8706012975233276,1.0232515173269807
2015-01-09,1.6345667864893443,0.8946547040242894,1.0074343571716677
2015-01-12,1.613120256242215,0.8768373551520109,0.9754328827300197
2015-01-13,1.6074431327282772,0.8830735018675501,0.9906075874037353
2015-01-14,1.6038687425595304,0.8875277555666924,0.9919843297314794
2015-01-15,1.5569806863544853,0.822494395434548,0.9905157774550831
2015-01-16,1.5807400845092499,0.8309576689996584,1.032062659658186
2015-01-20,1.6030276786579547,0.836748292349742,1.0671235234221166
2015-01-21,1.613540714601751,0.8425389825149674,1.252156869900527
2015-01-22,1.6326745241237484,0.8701558632447277,1.3107752627377152
2015-01-23,1.6364592170635157,0.8779509185767965,1.3383711660137603
2015-01-26,1.6295205712884657,0.89309568404919,1.3662118101559577
2015-01-27,1.5933557066157338,0.8668150616118012,1.3894940378786387
2015-01-28,1.6030276786579547,0.8273942170425739,1.3536682411205516
2015-01-29,1.6400336072322623,0.8169264669520504,1.3577678862034641
2015-01-30,1.5960892010914802,0.8358574015208283,1.3516490004794162
2015-02-02,1.5767450887984633,0.834298381545729,1.3494156008724494
2015-02-03,1.585365862376664,0.8861915195460348,1.3979073156831223
2015-02-04,1.590201753780451,0.906904213500926,1.3727894886325065
2015-02-05,1.5897813164469865,0.9189308722079789,1.3734013836296801
2015-02-06,1.5658115944951303,1.0692649412354145,1.3594811150983228
2015-02-09,1.5651808333645747,1.0538975031671491,1.3555344865964971
2015-02-10,1.5809503872802695,1.0302894418579311,1.3888208505854442
2015-02-11,1.6087048021718924,1.0579064116745474,1.3916966842581122
2015-02-12,1.6028175230694381,1.067928705214757,1.3973261524975453
2015-02-13,1.592514642714158,1.0801781256045377,1.4259928077709552
2015-02-17,1.589570992649895,1.0697103977857283,1.4378021756238013
2015-02-18,1.6129099534711953,1.0650333601321442,1.45340513398149
2015-02-19,1.6698905872605003,1.0846324906622498,1.451997852585218
2015-02-20,1.679983185870833,1.093763893373546,1.463011662711793
2015-02-23,1.6576954235135528,1.079509996458352,1.4435538429691377
2015-02-24,1.6494952765034634,1.084409728979522,1.4528543385372676
2015-02-25,1.6728342373247636,1.0812916890293234,1.4634093559113424
2015-02-26,1.6907065245856492,1.1004453852808291,1.477788695601856
2015-02-27,1.6604289179892995,1.0708240502973696,1.4529461699018162
2015-03-02,1.67682923303555,1.072383070272469,1.4692834151056513
2015-03-03,1.6736752802002675,1.0625834493281314,1.4523342749046426
2015-03-04,1.7010092577584262,1.0594654316496468,1.4372208411110516
2015-03-05,1.7075272769653642,1.054565610041621,1.4307348869195686
2015-03-06,1.6822960537784681,1.0412026262270544,1.3893409356339659
2015-03-09,1.6703111928025403,1.0599108659282466,1.3633666012154035
2015-03-10,1.630571937961061,1.0209353665507632,1.331028554543055
2015-03-11,1.630992396320597,1.030512203540659,1.346723344265292
2015-03-12,1.659587854087724,1.0483295746846515,1.3715964090338593
2015-03-13,1.6410849739048576,1.0391981719733552,1.3412469996864285
2015-03-16,1.6415054322643936,1.0340756777694575,1.2909808493484622
2015-03-17,1.6686290860254607,1.0452115347344528,1.2804258319743875
2015-03-18,1.7012195605294458,1.051224919767264,1.2944991385027282
2015-03-19,1.7399074486983295,1.0674832486644432,1.3008933469932487
2015-03-20,1.761984887258518,1.0788418004970244,1.3103469448060518
2015-03-23,1.7752312494694862,1.0792872347756242,1.3002508915116509
2015-03-24,1.793734150678424,1.1463251382483235,1.340879845555407
2015-03-25,1.743481838867076,1.1024498395345284,1.2903077691347502
2015-03-26,1.7453742694412475,1.1118039148416965,1.2796303813275998
2015-03-27,1.7514718513147214,1.1138083690953955,1.2689530577681387
2015-03-30,1.7493691179695308,1.1111357856955106,1.2928164700922935
2015-03-31,1.728763651623977,1.1153674781573506,1.2748271169624483
2015-04-01,1.7171992490075847,1.124053424318333,1.2639050311209385
2015-04-02,1.7148863810999497,1.1229397718066916,1.2668420500101447
2015-04-06,1.7333894084653196,1.1322939362007156,1.2920210836931953
2015-04-07,1.7308662377866644,1.1775054932068822,1.2955393728474613
2015-04-08,1.730025173885089,1.1648106162667877,1.350272258151672
2015-04-09,1.7277122849513813,1.161915271184175,1.3446123365072977
2015-04-10,1.7249789586842104,1.156792799251991,1.390717656545814
2015-04-13,1.7453742694412475,1.1496658507943942,1.4522426148672667
2015-04-14,1.7560974609735607,1.140311775487226,1.464572046352738
2015-04-15,1.7390663847967538,1.1425389023367971,1.4546289239758374
2015-04-16,1.7306559350156445,1.15879725350569,1.7195434576299122
2015-04-17,1.6984860660536993,1.1282850276933172,1.7486079988459402
2015-04-20,1.7470562290358236,1.144766140544938,1.7358808527450234
2015-04-21,1.758200194318751,1.142984358887111,1.7146179084952708
2015-04-22,1.779436400768789,1.152115761598407,1.706173877463294
2015-04-23,1.7327586683608354,1.14498881314081,1.7103958929792829
2015-04-24,1.7142556199693941,1.1318485019221156,1.7083767165858368
2015-04-27,1.7222456324170388,1.1505567416233076,1.731872889115384
2015-04-28,1.696383479891012,0.9414253478206973,1.722633493100205
2015-04-29,1.691968025820689,0.8572383137087611,1.7219910590345038
2015-04-30,1.6562236195074933,0.8677059524407147,1.702563778360376
2015-05-01,1.6608493763488357,0.8427616551108394,1.7041852615542725
2015-05-04,1.6570646834090688,0.8436525459397529,1.6976687682942622
2015-05-05,1.6307820935495774,0.8334074907168155,1.730251405921487
2015-05-06,1.6421361723688779,0.829844016488017,1.7149237703302713
2015-05-07,1.6490748181439274,0.8398663100282266,1.7293030886048883
2015-05-08,1.6507569459470786,0.8371937266283419,1.7579392048097706
2015-05-11,1.640243910003282,0.8309576689996584,1.8049011821275092
2015-05-12,1.62867950738689,0.8347438380960428,1.7855962933023541
2015-05-13,1.649285120914947,0.8400890717109546,1.7747965136462307
2015-05-14,1.7108915325716667,0.8314031255499721,1.795417023830282
2015-05-15,1.6909166591480933,0.8262805422592185,1.8761854501854895
2015-05-18,1.700588631190315,0.8302894730383308,1.890320006178058
2015-05-19,1.6953321132184165,0.8351892723746427,1.886067451593542
2015-05-20,1.6936501536238404,0.8191536160733355,1.9015174790337304
2015-05-21,1.6921783285917087,0.8169264669520504,1.9060758954532468
2015-05-22,1.6934398508528208,0.8151446852942233,1.9025576277148768
2015-05-26,1.6679983248949053,0.8131402310405241,1.8844459683996453
2015-05-27,1.6936501536238404,0.810913104190953,1.9243712174975758
2015-05-28,1.6852397038427311,0.8202672685849769,1.91687567510937
2015-05-29,1.665054674830642,0.8167037052693227,1.9092577622880886
2015-06-01,1.6881833328809224,0.8158129035272649,1.9060758954532468
2015-06-02,1.6913372646901335,0.810690431595081,1.9087987982084147
2015-06-03,1.7333894084653196,0.8240534154096474,1.9019151722332794
2015-06-04,1.72518926145523,0.8175945960982361,1.913479777804076
2015-06-05,1.727081523820826,0.8240534154096474,1.9372819834957964
2015-06-08,1.6961731771199917,0.8120266676157385,1.91895612238294
2015-06-09,1.6961731771199917,0.799109118079772,1.9798995748644705
2015-06-10,1.7275021503889372,0.7984408998467305,2.0531726087427487
2015-06-11,1.720563504613888,0.7982182272508586,2.036529351792637
2015-06-12,1.7142556199693941,0.7995545746300857,2.0220583520647475
2015-06-15,1.6970142410215676,0.7721602774093418,2.0009177782480707
2015-06-16,1.7043733451561534,0.7755010790422682,2.040353674109076
2015-06-17,1.7197224407123122,0.7726057339596555,2.018907217041503
2015-06-18,1.743271704304632,0.7719376048134696,2.0290032703359038
2015-06-19,1.734861233497451,0.7986636838011725,2.01034081557645
2015-06-22,1.781749289702496,0.7917594079394473,2.064798335282394
2015-06-23,1.8477711344034666,0.787750499432049,2.0840421245545975
2015-06-24,1.8683767689575952,0.783296134374337,2.076148739055567
2015-06-25,1.849873867748657,0.783296134374337,2.032184965843572
2015-06-26,1.850504628879213,0.7853005886280361,1.993575188193262
2015-06-29,1.8040370310337042,0.76191531127326,1.9752187665959815
2015-06-30,1.803406122720645,0.8066815008159689,2.0098513124282484
2015-07-01,1.8273759918550043,0.7884187176650905,2.0052927246815595
2015-07-02,1.835365836094074,0.7955456438509736,2.0140427674598134
2015-07-06,1.8408326568369922,0.7890868245395624,2.0253318789369645
2015-07-07,1.8338940110619426,0.7910912787932616,2.015052355656536
2015-07-08,1.8008830992244933,0.7741647316630408,2.0025392614419677
2015-07-09,1.8057189906282802,0.7652561129061866,2.050082573272456
